date	bin	turnover	price
20170801	11	14006.5	599354.4488977956
20170801	12	15705.0	599477.59929391
20170801	13	13658.0	599097.7522893349
20170801	14	7505.0	599271.222664016
20170801	15	7976.5	599882.2398321874
20170801	16	12009.0	599811.208033269
20170801	17	12925.5	599508.6832604979
20170801	18	12515.0	599878.6740754934
20170801	19	18016.0	600228.0852965588
20170801	20	15353.5	599894.8553054662
20170801	21	15405.0	599562.7162810089
20170801	22	16512.0	599475.0580617918
20170801	23	12018.0	600153.2581720201
20170801	24	15151.5	599817.8285581719
20170801	25	21772.0	599650.2915278439
20170801	26	48733.5	599309.7156938803
20170802	1	11071.5	601996.7998645445
20170802	2	7417.0	599594.9869549013
20170802	3	9208.5	598651.8284300248
20170802	4	14882.5	596499.2086330935
20170802	5	6569.0	596370.6798607294
20170802	6	6128.5	596087.5967628431
20170802	7	5942.0	596396.7231853687
20170802	8	9503.5	596575.7821184691
20170802	9	8025.0	596137.8220709772
20170802	10	7237.5	595956.0238964488
20170802	11	4175.0	595720.971582791
20170802	12	7397.0	596160.0090888435
20170802	13	7998.0	597229.3853913693
20170802	14	5686.5	597219.539614561
20170802	15	6601.5	596756.3396516393
20170802	16	4593.0	596890.3131828114
20170802	17	6678.0	597892.0270778488
20170802	18	6148.0	598482.3362084787
20170802	19	11458.5	598765.3323578596
20170802	20	15922.0	599437.2380521634
20170802	21	6247.5	600570.6126295947
20170802	22	9555.0	600639.1160403907
20170802	23	17053.0	600574.2201215395
20170802	24	10996.5	601190.3588494331
20170802	25	15716.0	601397.7729765663
20170802	26	27301.5	601889.2407189652
20170803	1	4289.5	602021.0726150925
20170803	2	7744.0	600875.5654496884
20170803	3	6532.0	600889.382009067
20170803	4	4408.5	602206.7937760246
20170803	5	5898.0	601643.347321649
20170803	6	6013.5	601270.1411324604
20170803	7	3881.5	601410.2079395085
20170803	8	4134.0	601072.7695167286
20170803	9	3951.5	601422.413487134
20170803	10	10342.5	601427.4439918534
