date	bin	turnover	price
20170817	7	26858.5	478919.4698354662
20170817	8	38486.5	476841.52034106513
20170817	9	42526.0	475860.5421686747
20170817	10	98639.0	473411.54344427073
20170817	11	73530.0	472712.49592701206
20170817	12	88243.0	471036.46975869633
20170817	13	106940.0	469512.6626556597
20170817	14	80352.0	468469.24872094067
20170817	15	68169.5	466449.0105799373
20170817	16	81391.5	464993.20516646066
20170817	17	58299.5	465474.8592738531
20170817	18	71891.5	463983.29564299714
20170817	19	65957.0	463053.70847651776
20170817	20	168800.0	459967.65909936733
20170817	21	91937.0	459173.95654659806
20170817	22	85777.0	459972.6375418419
20170817	23	156114.0	459124.3366093366
20170817	24	189938.0	459076.1548133166
20170817	25	273161.0	460331.31258700433
20170817	26	485364.0	459961.17742751
20170818	1	115379.0	459052.04091296525
20170818	2	86263.0	459375.47146854847
20170818	3	97484.0	457254.1889483066
20170818	4	88658.0	457943.51935646054
20170818	5	47504.0	458295.6455309396
20170818	6	86417.0	458054.0862759374
20170818	7	83477.0	456676.86890224204
20170818	8	71813.0	456571.2584468816
20170818	9	46866.0	458262.7833689133
20170818	10	30538.0	458804.29441519565
20170818	11	32154.5	457931.33487909904
20170818	12	30968.5	458488.72093023255
20170818	13	85337.0	457782.92430227285
20170818	14	26939.0	457800.6412722842
20170818	15	36024.5	457500.9246611327
20170818	16	25690.0	456792.3492349235
20170818	17	23914.5	456244.13699690404
20170818	18	25677.5	455899.143333525
20170818	19	26398.0	455908.2630002723
20170818	20	24569.0	456493.11385099683
20170818	21	25290.5	456450.1174033149
20170818	22	30867.5	456136.50284900283
20170818	23	37933.0	456268.46961715264
20170818	24	47612.0	455749.05229504453
20170818	25	111659.0	456182.5480974775
20170818	26	260743.0	455972.4022695796
20170821	1	90795.0	459377.5488215488
20170821	2	55674.0	457865.27187290223
20170821	3	28568.0	456972.45958032337
20170821	4	34231.0	455809.45073453727
20170821	5	30855.0	456557.41023960384
20170821	6	37101.0	455702.54988913523
20170821	7	37018.0	455876.101968851
20170821	8	22162.0	456358.42324436875
20170821	9	34466.5	456924.0238045521
20170821	10	79772.0	459204.5571039564
20170821	11	51107.0	458567.0488499757
20170821	12	42407.0	458320.4285815653
20170821	13	17447.0	458571.3031068174
20170821	14	13438.0	457956.28442663996
20170821	15	38362.5	456369.8821840799
20170821	16	19897.5	455768.58541525993
20170821	17	18684.5	455630.83862345474
20170821	18	28213.5	455391.040623261
20170821	19	18623.0	455588.99159663863
20170821	20	23420.5	455284.546191248
20170821	21	42578.0	454622.6693537901
20170821	22	15023.0	455038.21281082503
20170821	23	18793.0	455064.4899210546
20170821	24	30300.5	455734.41061787645
20170821	25	60957.0	456699.5050015469
20170821	26	179148.5	457177.06039218325
20170822	1	49799.0	457244.85523910605
20170822	2	39055.0	457094.69160768454
20170822	3	45842.0	457033.7027748564
20170822	4	38368.0	456443.4080597812
20170822	5	24809.0	456659.5768938434
20170822	6	40128.0	457656.08609599207
20170822	7	50729.0	458153.4416699696
20170822	8	49591.0	456884.8400635209
20170822	9	58824.5	457890.5607129595
20170822	10	33218.0	456758.74417857715
20170822	11	37109.0	456336.4614570471
20170822	12	36842.0	455915.68495907687
20170822	13	32935.0	455522.223628425
20170822	14	22450.5	455113.071284852
20170822	15	21473.0	455839.56472884264
20170822	16	18113.0	455554.8919640689
20170822	17	22203.5	455237.84118679655
20170822	18	22727.5	454008.4730195178
20170822	19	23692.5	453877.36228813557
20170822	20	37311.0	454485.24256802554
20170822	21	33050.5	454894.56619316683
20170822	22	29389.5	455056.7292839703
20170822	23	41673.5	454670.71965786756
20170822	24	46509.5	454211.25620965584
20170822	25	78305.0	454134.7431741094
20170822	26	171507.0	454160.40611039486
20170823	1	120584.0	448709.3213409648
20170823	2	120954.0	446400.57517175266
20170823	3	93131.0	445219.2156862745
20170823	4	52595.0	445622.34702430846
20170823	5	58430.0	443816.4188042719
20170823	6	101097.0	441167.3176661264
20170823	7	127076.0	439509.8270870824
20170823	8	94353.0	437810.44789278787
20170823	9	55278.0	440540.614556257
20170823	10	59428.0	440364.8378167365
20170823	11	49585.0	442635.51307847083
